Date,Open,High,Low,Close,Volume
2015-09-01,37.846,38.532,36.818,37.895,7332212
2015-09-02,37.209,39.168,37.209,37.601,11362526
2015-09-04,37.699,38.09,36.377,36.867,5527472
2015-09-07,36.524,40.05,36.524,37.259,18769608
2015-09-08,37.454,40.294,37.307,40.147,11793041
2015-09-09,40.197,41.078,39.657,40.735,11458572
2015-09-10,39.461,40.147,39.315,39.902,6131513
2015-09-11,40.098,40.392,39.168,39.414,4489101
2015-09-14,39.902,40.05,37.454,38.532,9225164
2015-09-15,38.678,38.678,36.818,37.161,9524825
2015-09-16,37.749,39.756,37.357,39.364,14616884
2015-09-17,39.168,39.805,38.433,38.483,5819346
2015-09-18,38.433,39.364,38.433,38.728,6517751
2015-09-21,38.237,39.706,37.895,39.461,4764401
2015-09-22,39.609,40.392,39.217,39.805,10484038
2015-09-23,39.364,39.414,38.678,38.923,4788998
2015-09-24,38.874,39.315,38.629,39.022,4070045
2015-09-25,38.678,39.07,38.237,38.825,7730119
2015-09-29,38.19,38.581,37.749,37.895,3593944
2015-09-30,38.678,38.678,38.09,38.19,8645992
2015-10-02,38.678,39.022,38.433,38.728,2704649
2015-10-05,39.168,39.902,39.168,39.657,4037644
2015-10-06,40,40.294,39.805,40.05,4339492
2015-10-07,40.147,42.252,39.461,42.007,7601186
2015-10-08,42.007,42.106,39.706,39.952,13142245
2015-10-09,40.294,40.392,39.805,40,7615922
2015-10-12,40.147,42.35,40.147,42.057,12181317
2015-10-13,41.91,42.057,41.175,41.812,8941546
2015-10-14,41.616,41.812,40.783,40.783,6151247
2015-10-15,41.126,42.79,41.126,42.547,7833192
2015-10-16,42.89,43.379,42.106,43.036,8051912
2015-10-19,42.89,43.085,41.959,42.743,9251199
2015-10-20,42.302,43.182,42.204,42.89,5215058
2015-10-22,41.567,42.252,41.371,41.959,9969470
2015-10-23,42.595,42.987,41.959,42.79,5931559
2015-10-26,43.232,43.428,42.399,42.498,7755833
2015-10-27,42.595,42.987,41.714,42.693,6202589
2015-10-28,42.154,42.84,41.959,42.007,4323093
2015-10-29,42.498,42.595,41.812,42.302,4506443
2015-10-30,42.106,42.79,41.91,42.252,4888262
2015-11-02,42.007,42.35,41.175,41.322,8408124
2015-11-03,41.91,42.007,41.175,41.224,4514319
2015-11-04,41.518,43.575,41.469,43.476,13605626
2015-11-05,43.33,44.798,43.281,44.309,23755252
2015-11-06,44.358,45.728,44.113,45.582,18548462
2015-11-09,45.436,46.365,45.19,45.68,16278447
2015-11-10,45.631,46.072,45.19,45.288,11049841
2015-11-11,45.043,45.728,44.995,45.631,8936485
2015-11-12,45.778,45.875,44.798,45.436,11961998
2015-11-13,45.436,45.436,44.407,44.505,6578486
2015-11-16,43.967,44.651,43.33,44.554,6355578
2015-11-17,45.24,46.121,44.7,44.75,11494723
2015-11-18,45.043,45.141,44.505,44.554,4750598
2015-11-19,44.7,45.288,44.651,45.092,8919296
2015-11-20,45.288,45.436,44.945,45.288,6948306
2015-11-23,45.288,45.631,44.75,44.995,5675433
2015-11-24,44.798,44.945,44.113,44.798,7558863
2015-11-25,44.7,45.24,44.554,45.19,5430547
2015-11-26,45.483,45.533,44.897,44.945,3952848
2015-11-27,44.603,44.945,42.399,42.644,14007721
2015-11-30,42.79,43.085,41.812,42.595,10414281
2015-12-01,42.987,43.476,42.595,42.987,7643361
2015-12-02,42.987,44.554,42.89,44.259,10998335
2015-12-03,44.309,44.847,44.014,44.651,10612067
2015-12-04,44.358,44.554,43.721,43.917,5477619
2015-12-07,43.967,44.162,43.575,43.771,2865517
2015-12-08,43.771,43.771,42.595,42.938,5453824
2015-12-09,42.938,43.036,42.547,42.79,8893561
2015-12-10,42.79,43.575,42.35,42.399,3487804
2015-12-11,42.399,42.84,42.057,42.399,3977050
2015-12-14,41.91,43.673,41.616,43.428,6082373
2015-12-15,43.476,43.526,43.085,43.232,3432252
2015-12-16,43.575,43.771,43.182,43.428,5198387
2015-12-17,43.673,44.603,43.526,44.456,5716710
2015-12-18,44.456,45.092,44.211,44.651,15934013
2015-12-21,44.113,45.924,44.113,45.68,8723760
2015-12-22,45.875,45.875,45.141,45.533,5788577
2015-12-23,45.728,46.267,45.533,45.582,9317835
2015-12-24,45.827,45.827,45.043,45.386,2249994
2015-12-28,45.337,45.68,44.162,44.259,8275753
2015-12-29,44.162,44.554,43.281,44.505,3554320
2015-12-30,44.505,44.505,43.917,44.064,5870694
2015-12-31,44.113,44.309,43.868,43.917,3098439
2016-01-04,43.575,43.575,40.098,40.735,18998822
2016-01-05,40.147,41.274,39.902,40.883,13346951
2016-01-06,40.883,41.175,40.245,40.539,7794810
2016-01-07,39.952,40.392,37.259,37.945,14500363
2016-01-08,38.19,39.657,38.042,39.168,10661780
2016-01-11,38.678,38.678,36.965,37.014,12544699
2016-01-12,37.601,37.895,37.209,37.357,10401657
2016-01-13,37.895,38.287,36.721,36.916,6108276
2016-01-14,36.23,37.65,35.74,37.553,7858229
2016-01-15,37.504,37.553,36.083,36.329,5897859
2016-01-18,36.23,37.063,36.23,36.426,5979461
2016-01-19,36.916,38.14,36.573,38.042,7064663
2016-01-20,37.307,37.945,36.622,36.671,8752282
2016-01-21,37.209,37.307,35.497,35.594,14851768
2016-01-22,36.916,37.014,35.839,36.28,8015500
2016-01-25,36.671,36.965,36.426,36.622,5935338
2016-01-26,36.23,36.377,34.37,34.615,10662963
2016-01-27,35.252,35.252,33.832,34.664,15034655
2016-01-28,34.761,34.811,33.684,34.174,11637291
2016-01-29,34.174,35.056,33.587,35.007,13277376
2016-02-01,35.056,35.104,33.93,34.125,8253755
2016-02-02,34.419,35.252,34.174,34.957,11782952
2016-02-03,34.566,34.86,34.174,34.811,6884869
2016-02-04,35.497,35.545,34.957,35.104,5455254
2016-02-05,35.349,35.497,34.908,34.957,4898546
2016-02-11,33.832,34.125,33.783,33.93,2603662
2016-02-12,33.489,33.733,33.048,33.537,2547536
2016-02-15,34.174,35.252,34.174,34.957,7193196
2016-02-16,35.349,36.133,35.349,36.035,9290232
2016-02-17,36.035,36.377,35.692,36.035,8903058
2016-02-18,36.721,36.916,36.28,36.622,9589425
2016-02-19,36.524,36.524,36.133,36.426,5216284
2016-02-22,36.721,37.209,36.476,37.063,7331882
2016-02-23,37.161,37.161,36.28,36.426,4209343
2016-02-24,36.426,36.818,36.083,36.524,7741144
2016-02-25,36.524,36.524,34.223,34.566,11289450
2016-02-26,34.86,35.202,34.566,35.153,7179679
2016-02-29,34.713,34.761,33.489,34.223,11231892
2016-03-01,34.469,34.957,34.028,34.811,6674000
2016-03-02,35.252,36.329,34.86,36.23,10968911
2016-03-03,36.23,36.524,36.035,36.329,5629785
2016-03-04,36.329,37.014,36.182,36.867,9010594
2016-03-07,37.209,37.601,36.818,36.965,6508082
2016-03-08,36.573,37.063,35.839,36.768,10816554
2016-03-09,35.937,36.524,33.88,36.329,10997926
2016-03-10,36.524,36.721,35.692,35.839,5837157
2016-03-11,35.937,36.329,35.79,36.28,8921466
2016-03-14,36.23,37.307,36.23,36.671,5714602
2016-03-15,36.426,36.768,36.23,36.622,3913591
2016-03-16,36.622,36.916,36.426,36.622,8383340
2016-03-17,36.768,37.749,36.768,37.454,11270726
2016-03-18,37.454,38.629,37.454,38.287,13557764
2016-03-21,38.433,39.657,38.433,39.461,16524934
2016-03-22,39.07,39.119,38.678,38.678,9324543
2016-03-23,38.728,38.973,38.483,38.678,9457897
2016-03-24,38.433,38.433,37.797,37.993,7822894
2016-03-29,37.846,38.042,37.406,37.699,6657324
2016-03-30,38.19,39.022,38.042,39.022,7085641
2016-03-31,39.168,39.168,38.483,38.678,9828724
2016-04-01,38.678,38.776,37.945,38.532,7912553
2016-04-05,38.483,39.217,38.19,38.923,8657387
2016-04-06,38.923,39.266,38.776,39.022,7594722
2016-04-07,39.07,39.315,38.336,38.385,6441388
2016-04-08,38.237,38.433,37.895,38.433,5935847
2016-04-11,38.581,39.266,38.581,39.022,6296520
2016-04-12,38.874,38.973,38.532,38.825,4663955
2016-04-13,39.217,41.126,39.119,39.952,11103644
2016-04-14,39.952,39.952,39.022,39.414,9876803
2016-04-15,39.461,39.609,39.07,39.414,10525743
2016-04-18,38.973,39.119,38.581,38.825,5046277
2016-04-19,39.07,39.217,38.728,39.07,6527313
2016-04-20,39.07,39.119,37.357,38.19,19495205
2016-04-21,38.09,38.483,37.749,37.846,11977866
2016-04-22,37.65,38.14,37.601,38.042,7880544
2016-04-25,37.65,37.797,37.307,37.553,6793792
2016-04-26,37.699,37.993,37.454,37.846,5412975
2016-04-27,37.993,38.042,37.601,37.846,6177944
2016-04-28,37.846,37.895,37.454,37.65,5918622
2016-04-29,37.601,37.895,37.504,37.553,7242017
2016-05-03,37.699,38.629,37.601,38.09,9985175
2016-05-04,38.09,38.237,37.945,38.09,4608035
2016-05-05,37.993,38.237,37.895,38.237,3173347
2016-05-06,38.042,38.19,36.867,37.014,7416238
2016-05-09,37.014,37.014,36.133,36.182,9066916
2016-05-10,36.133,36.476,36.083,36.426,5618310
2016-05-11,36.426,36.622,36.083,36.133,5043192
2016-05-12,36.083,36.524,35.839,36.23,6969956
2016-05-13,36.28,36.524,36.083,36.133,4094147
2016-05-16,36.035,36.524,35.937,36.28,5252499
2016-05-17,36.426,36.622,36.035,36.426,5868141
2016-05-18,36.426,36.426,35.447,35.937,7024746
2016-05-19,35.79,36.28,35.692,35.74,7928255
2016-05-20,35.643,36.28,35.643,36.133,6467764
2016-05-23,36.524,36.573,36.035,36.182,2961389
2016-05-24,36.23,36.23,35.74,36.133,3408896
2016-05-25,36.426,36.476,35.937,36.035,5198310
2016-05-26,36.377,36.377,35.594,36.035,8652795
2016-05-27,35.888,36.23,35.79,36.23,5652149
2016-05-30,35.839,36.182,35.497,36.083,7044862
2016-05-31,36.182,37.65,36.182,37.553,12758949
2016-06-01,37.699,37.846,37.161,37.454,10379009
2016-06-02,37.454,38.237,37.161,37.945,11911628
2016-06-03,37.749,37.993,37.357,37.749,11600395
2016-06-06,37.945,38.042,37.454,37.749,7418509
2016-06-07,37.749,37.797,37.504,37.749,8416488
2016-06-08,37.601,37.601,37.209,37.307,6801451
2016-06-10,37.259,37.259,36.768,36.818,2788319
2016-06-13,36.476,36.721,35.643,35.643,7270392
2016-06-14,35.74,36.133,35.643,35.937,6509933
2016-06-15,35.497,36.622,35.447,36.377,9638550
2016-06-16,36.377,36.426,36.083,36.083,3351098
2016-06-17,36.23,36.818,36.23,36.377,4723645
2016-06-20,36.671,36.671,36.083,36.573,5108857
2016-06-21,36.768,37.112,36.377,36.622,7182986
2016-06-22,36.721,36.867,36.377,36.818,4599048
2016-06-23,36.818,36.818,36.377,36.524,3647694
2016-06-24,36.23,36.818,35.252,35.985,9738628
2016-06-27,35.79,36.426,35.74,36.377,3077757
2016-06-28,36.329,36.476,35.985,36.377,3043548
2016-06-29,36.573,36.671,36.329,36.573,3567703
2016-06-30,36.573,36.818,36.573,36.768,5426098
2016-07-04,36.768,37.601,36.573,37.357,8666335
2016-07-05,37.357,37.406,37.161,37.209,3989090
2016-07-06,37.209,37.406,36.768,37.307,4628641
2016-07-07,37.357,37.504,37.112,37.357,5299209
2016-07-08,37.307,37.307,37.063,37.161,4840933
2016-07-11,37.161,37.65,37.161,37.307,5834167
2016-07-12,37.504,38.336,37.259,38.237,8848264
2016-07-13,38.385,38.629,38.042,38.336,7576982
2016-07-14,38.237,38.336,37.993,38.287,4652764
2016-07-15,38.09,38.19,37.797,38.042,6546305
2016-07-18,37.993,37.993,37.749,37.846,4573516
2016-07-19,37.895,37.895,37.357,37.454,4287256
2016-07-20,37.209,37.749,37.209,37.357,4116717
2016-07-21,37.504,37.993,37.504,37.601,8206676
2016-07-22,37.601,37.749,37.357,37.406,3948518
2016-07-25,37.504,37.601,37.307,37.357,2997337
2016-07-26,37.454,37.895,37.406,37.797,2946479
2016-07-27,37.846,37.993,36.671,37.112,10452421
2016-07-28,37.112,37.454,37.014,37.307,7215206
2016-07-29,37.307,37.406,37.112,37.161,6318133
2016-08-01,37.406,37.406,36.916,37.014,10404763
2016-08-03,36.965,37.259,36.916,37.063,6043018
2016-08-04,37.161,37.307,36.916,37.259,5839852
2016-08-05,37.209,37.504,37.161,37.307,3224894
2016-08-08,37.406,37.601,37.014,37.601,4484107
2016-08-09,37.504,37.993,37.504,37.993,3599050
2016-08-10,37.993,38.042,37.797,37.895,6237463
2016-08-11,37.895,38.287,37.749,37.846,13577191
2016-08-12,37.846,38.629,37.797,38.581,8367480
2016-08-15,38.532,40.343,38.532,40.098,19350321
2016-08-16,40.49,40.637,39.657,39.805,10613511
2016-08-17,39.952,40.05,39.461,39.609,7454976
2016-08-18,39.657,39.902,39.364,39.461,6750099
2016-08-19,39.56,39.56,39.168,39.315,7399652
2016-08-22,39.315,39.364,38.923,39.022,6133970
2016-08-23,39.07,39.315,38.923,39.07,3719556
2016-08-24,39.119,39.168,38.776,38.874,4118145
2016-08-25,38.678,38.678,38.287,38.532,6128291
2016-08-26,38.728,38.776,38.433,38.532,4843941
2016-08-29,38.483,38.483,38.237,38.336,10077994
2016-08-30,38.433,38.629,38.336,38.483,6281743
2016-08-31,38.483,38.776,38.385,38.581,5475066
2016-09-01,38.581,38.728,38.237,38.336,5149393
2016-09-02,38.433,38.629,38.336,38.385,4787434
2016-09-05,38.678,38.825,38.532,38.678,4541270
2016-09-06,38.678,38.874,38.336,38.728,4556577
2016-09-07,38.923,39.119,38.776,38.923,5394843
2016-09-08,38.678,38.973,38.678,38.923,2438514
2016-09-09,38.973,38.973,38.385,38.433,4114468
2016-09-12,38.19,38.19,37.601,37.601,5784479
2016-09-13,37.895,37.895,37.553,37.553,4021026
2016-09-14,37.406,37.797,37.357,37.454,7127116
2016-09-15,37.601,37.749,37.454,37.65,2459552
2016-09-19,37.749,37.993,37.749,37.945,5221595
2016-09-20,37.993,37.993,37.699,37.993,2444510
2016-09-21,37.895,37.993,37.797,37.945,1910329
2016-09-22,38.19,38.433,38.14,38.19,4390167
2016-09-23,38.19,38.237,37.895,37.895,5966679
2016-09-26,37.797,37.945,37.209,37.209,4581331
2016-09-27,37.209,37.65,37.209,37.553,5293286
2016-09-28,37.553,37.699,37.504,37.65,2078833
2016-09-29,37.65,37.895,37.65,37.846,3962102
2016-09-30,37.749,37.945,37.553,37.65,5792466
2016-10-03,37.895,38.042,37.749,37.895,1049015
2016-10-04,37.895,37.945,37.797,37.895,1364783
2016-10-05,37.797,37.993,37.797,37.895,2119497
2016-10-06,37.895,38.19,37.895,38.14,3322111
2016-10-07,38.14,38.14,37.846,38.042,1703067
2016-10-11,38.237,38.385,38.14,38.385,6437382
2016-10-12,38.385,38.385,37.945,37.993,4703253
2016-10-13,38.09,38.19,37.846,37.945,4151937
2016-10-14,37.993,38.336,37.749,38.19,2266775
2016-10-17,38.09,38.19,37.65,37.65,3186470
2016-10-18,37.749,38.433,37.749,38.287,3103502
2016-10-19,38.336,38.483,38.19,38.19,4764999
2016-10-20,38.287,38.385,38.237,38.287,3976030
2016-10-24,38.385,38.874,38.19,38.776,7315722
2016-10-25,38.973,38.973,38.385,38.532,8240580
2016-10-26,38.629,38.629,38.237,38.237,5895816
2016-10-27,38.19,38.433,38.14,38.237,3780505
2016-10-28,38.287,38.581,38.14,38.385,3934613
2016-10-31,38.19,38.385,37.895,38.336,5602108
2016-11-01,38.19,38.728,38.19,38.483,5757642
2016-11-02,38.19,38.433,38.14,38.14,3871401
2016-11-03,38.19,38.728,38.19,38.483,8312476
2016-11-04,38.483,38.678,38.237,38.287,5997660
2016-11-07,38.042,38.433,38.042,38.336,4499893
2016-11-08,38.385,38.678,38.336,38.532,5716283
2016-11-09,38.385,38.483,37.699,38.19,9200667
2016-11-10,38.483,38.678,38.433,38.629,3618837
2016-11-11,38.629,38.973,38.287,38.825,7046835
2016-11-14,38.973,39.119,38.678,38.678,4794255
2016-11-15,38.776,38.825,38.532,38.629,1513026
2016-11-16,38.776,38.825,38.581,38.678,4210977
2016-11-17,38.483,38.874,38.385,38.776,6543078
2016-11-18,38.678,38.728,38.433,38.532,5596389
2016-11-21,38.532,38.874,38.433,38.629,3194844
2016-11-22,38.728,39.119,38.728,39.119,2525085
2016-11-23,39.07,39.266,38.973,39.119,4008839
2016-11-24,38.874,39.217,38.728,39.07,2471807
2016-11-25,38.973,39.657,38.874,39.657,4770583
2016-11-28,39.414,40,39.414,39.854,4420187
2016-11-29,40.05,40.539,39.657,40.197,4372309
2016-11-30,40.05,40.294,39.706,39.902,5518571
2016-12-01,40.147,40.294,39.902,40.245,6061257
2016-12-02,40.245,40.294,39.756,40,2798182
2016-12-05,39.706,39.706,39.119,39.414,7643192
2016-12-06,39.511,39.511,39.217,39.315,4778491
2016-12-07,39.217,39.364,38.874,39.315,4147707
2016-12-08,39.461,39.511,39.217,39.364,4078022
2016-12-09,39.56,39.609,39.022,39.364,3324336
2016-12-12,39.315,39.364,38.09,38.336,7207880
2016-12-13,38.237,38.336,37.945,38.287,3630702
2016-12-14,38.581,38.581,37.945,38.237,2341497
2016-12-15,37.895,37.895,37.307,37.504,5935819
2016-12-16,37.454,37.601,37.259,37.357,2997337
2016-12-19,37.209,37.357,37.063,37.161,5939320
2016-12-20,37.161,37.161,36.671,36.965,3101612
2016-12-21,37.014,37.357,37.014,37.209,2837339
2016-12-22,37.209,37.357,37.063,37.161,3788899
2016-12-23,37.161,37.209,36.818,37.014,2212891
2016-12-28,37.063,37.209,36.818,37.063,5261132
2016-12-29,37.209,37.699,36.671,36.721,6744058
2016-12-30,36.867,37.063,36.573,36.867,5312689
2017-01-03,36.867,37.259,36.818,37.161,3295947
2017-01-04,37.259,37.65,37.112,37.553,6750185
2017-01-05,37.797,38.336,37.65,38.237,11322285
2017-01-06,38.19,38.19,37.797,37.895,9994355
2017-01-09,38.14,38.14,37.749,38.042,4852852
2017-01-10,37.749,37.945,37.601,37.749,14197027
2017-01-11,37.846,37.846,37.357,37.454,5394195
2017-01-12,37.504,37.749,37.209,37.504,5392526
2017-01-13,37.504,37.699,37.307,37.504,8683391
2017-01-16,37.406,37.504,36.768,37.406,8205675
2017-01-17,37.307,37.65,37.112,37.601,7944830
2017-01-18,37.749,38.042,37.65,37.895,5055136
2017-01-19,37.749,37.895,37.699,37.846,9243151
2017-01-20,37.699,38.237,37.699,38.14,9423458
2017-01-23,38.14,38.532,38.14,38.287,7134628
2017-01-24,38.532,38.532,38.237,38.287,3884282
2017-01-25,38.287,38.385,38.14,38.385,4105584
2017-01-26,38.385,38.728,38.385,38.678,4271740
2017-01-27,38.581,38.678,38.433,38.483,2207715
2017-02-01,38.483,38.678,38.385,38.678,1190151
2017-02-02,38.678,38.776,38.532,38.581,1816988
2017-02-03,38.629,38.629,38.19,38.336,4040593
2017-02-06,38.336,38.581,38.336,38.483,2659153
2017-02-07,38.581,38.581,38.237,38.237,3443349
2017-02-08,38.237,38.336,37.895,38.287,3364983
2017-02-09,38.336,38.581,38.336,38.433,4077240
2017-02-10,38.433,38.776,38.336,38.728,7097556
2017-02-13,38.678,38.923,38.629,38.874,3054885
2017-02-14,38.923,38.923,38.728,38.874,4910525
2017-02-15,38.678,39.07,38.678,38.728,8384677
2017-02-16,38.874,38.973,38.678,38.923,8984247
2017-02-17,38.776,39.119,38.678,38.776,4346212
2017-02-20,38.629,39.364,38.629,39.315,5695610
2017-02-21,39.266,39.461,39.168,39.217,7338148
2017-02-22,39.315,39.461,39.217,39.414,3519189
2017-02-23,39.364,39.56,39.119,39.266,3676256
2017-02-24,39.266,39.315,39.119,39.217,1881832
2017-02-27,39.217,39.315,38.825,38.923,4141329
2017-02-28,38.923,39.119,38.825,38.874,4482789
2017-03-01,38.874,39.168,38.825,38.973,4015603
2017-03-02,39.168,39.168,38.532,38.581,10080649
2017-03-03,38.433,38.532,38.237,38.385,6084541
2017-03-06,38.385,38.728,38.385,38.581,2820468
2017-03-07,38.629,38.776,38.532,38.678,3770027
2017-03-08,38.678,38.776,38.532,38.629,4851293
2017-03-09,38.629,38.629,38.042,38.336,10175863
2017-03-10,38.336,38.433,38.237,38.336,7631624
2017-03-13,38.336,38.825,38.287,38.728,5189251
2017-03-14,38.629,38.825,38.532,38.629,6302808
2017-03-15,38.678,38.874,38.581,38.874,5574739
2017-03-16,39.168,39.364,39.119,39.266,5500393
2017-03-17,39.266,39.315,38.678,38.776,3972372
2017-03-20,38.973,38.973,38.678,38.923,1674525
2017-03-21,38.923,39.022,38.825,39.022,2499497
2017-03-22,38.728,38.973,38.629,38.923,3422924
2017-03-23,38.973,39.168,38.776,38.973,1716430
2017-03-24,38.973,39.414,38.973,39.315,3431946
2017-03-27,39.315,39.56,39.217,39.266,3533096
2017-03-28,39.168,39.315,39.07,39.217,4858897
2017-03-29,39.119,39.315,38.973,39.217,3615469
2017-03-30,39.07,39.119,38.728,38.874,3493045
2017-03-31,38.776,39.168,38.776,39.168,5510196
2017-04-03,39.119,39.364,39.119,39.168,1225355
2017-04-05,39.364,39.756,39.364,39.657,9195264
2017-04-06,39.609,39.657,39.461,39.609,7384096
2017-04-07,39.414,39.805,39.414,39.706,3711647
2017-04-10,39.706,39.706,39.315,39.364,3962200
2017-04-11,39.511,39.56,38.973,39.461,5888274
2017-04-12,39.315,39.609,39.315,39.511,7297391
2017-04-13,39.511,39.805,39.511,39.706,4308304
2017-04-18,39.315,39.56,39.022,39.119,3988015
2017-04-19,39.168,39.168,38.728,38.923,3325031
2017-04-20,38.728,39.266,38.728,39.266,1722830
2017-04-21,39.217,39.266,39.07,39.217,3132378
2017-04-24,39.168,39.168,38.581,38.776,9740169
2017-04-25,38.629,39.022,38.629,38.923,5619061
2017-04-26,38.923,39.217,38.874,38.923,4024508
2017-04-27,38.923,39.022,38.433,38.874,7840044
2017-04-28,38.776,38.874,38.678,38.825,6373035
2017-05-02,38.776,38.825,38.629,38.728,3735487
2017-05-04,38.776,38.776,38.336,38.385,4746920
2017-05-05,38.336,38.385,37.993,38.19,7519842
2017-05-08,38.14,38.237,37.749,37.945,13238388
2017-05-09,37.945,37.945,37.553,37.895,8796557
2017-05-10,37.895,38.09,37.65,37.749,15908022
2017-05-11,37.749,37.895,37.454,37.797,12154983
2017-05-12,37.895,38.385,37.846,38.385,17154879
2017-05-15,38.433,38.678,38.385,38.483,11780178
2017-05-16,38.483,38.776,38.14,38.776,10237511
2017-05-17,38.728,38.923,38.629,38.678,6726084
2017-05-18,38.581,38.629,38.287,38.336,8829952
2017-05-19,38.581,38.581,38.385,38.433,1865116
2017-05-22,38.483,38.728,38.385,38.629,4075969
2017-05-23,38.629,38.923,38.581,38.776,16869833
2017-05-24,38.532,38.728,38.433,38.678,8093216
2017-05-25,38.678,39.756,38.678,39.706,14585819
2017-05-26,39.511,40,38.874,39.657,16980443
2017-05-29,39.56,39.952,39.56,39.756,5819226
2017-05-31,39.657,40.098,39.609,39.952,10092394
2017-06-01,39.854,40.197,39.854,40.098,12767356
2017-06-02,40.05,40.098,39.706,39.952,9352905
2017-06-05,40,40.098,39.706,39.756,7080142
2017-06-06,39.756,40.245,39.756,40.245,5984051
2017-06-07,40.294,40.783,40.197,40.588,12936800
2017-06-08,40.588,41.126,40.588,41.078,25823249
2017-06-09,41.126,41.469,41.029,41.224,17974213
2017-06-12,41.469,41.518,41.078,41.175,9630234
2017-06-13,41.175,41.322,40.93,41.274,17603635
2017-06-14,41.224,41.224,40.686,40.735,9224392
2017-06-15,40.686,40.93,40.539,40.637,8746605
2017-06-16,40.686,40.833,40.441,40.539,15300947
2017-06-19,40.686,40.883,40.588,40.833,9123119
2017-06-20,40.735,40.98,40.637,40.735,6264340
2017-06-21,41.029,41.126,40.637,41.078,11730181
2017-06-22,41.126,41.763,40.98,41.175,22252077
2017-06-23,41.224,41.469,40.93,41.469,12403477
2017-06-26,41.469,42.106,41.469,42.057,15717837
2017-06-27,42.204,42.204,41.763,42.154,14862587
2017-06-28,42.154,42.252,41.91,41.959,12710070
2017-06-29,42.057,42.399,42.057,42.302,8502324
2017-06-30,42.007,42.399,42.007,42.252,30417597
2017-07-03,42.252,42.35,41.91,42.106,10280675
2017-07-04,41.959,42.106,41.616,41.812,11012872
2017-07-05,41.812,42.302,41.616,42.302,8965243
2017-07-06,42.35,42.35,41.91,42.302,9638248
2017-07-07,42.057,42.252,41.959,42.057,12960206
2017-07-10,42.007,42.302,42.007,42.154,7346599
2017-07-11,42.154,42.743,42.154,42.399,10750732
2017-07-12,42.399,42.693,42.007,42.302,12797088
2017-07-13,42.399,42.79,42.399,42.79,14051838
2017-07-14,42.79,42.938,42.547,42.89,14979634
2017-07-17,42.987,43.134,42.252,42.644,22816932
2017-07-18,42.399,42.595,42.154,42.547,12246289
2017-07-19,42.547,43.33,42.547,43.232,19563261
2017-07-20,43.232,43.623,43.182,43.526,17376953
2017-07-21,43.379,43.379,42.89,43.134,11817981
2017-07-24,43.232,43.379,43.036,43.33,7246425
2017-07-25,43.281,43.428,43.085,43.232,9146420
2017-07-26,43.33,43.33,42.743,42.938,10071223
2017-07-27,43.085,43.182,42.693,43.134,10547763
2017-07-28,42.987,43.33,42.89,43.232,23736298
2017-07-31,43.232,43.526,43.134,43.379,15027979
2017-08-01,43.476,43.819,43.428,43.771,9235676
2017-08-02,43.868,43.917,43.575,43.673,10260796
2017-08-03,43.575,43.721,43.281,43.33,7237633
2017-08-04,43.379,43.476,43.085,43.182,4928849
2017-08-07,43.379,43.379,42.938,43.379,12262941
2017-08-08,43.232,43.526,43.232,43.526,7361550
2017-08-09,43.33,43.575,43.281,43.428,8513456
2017-08-10,43.526,43.771,43.036,43.33,22057772
2017-08-11,43.085,43.182,42.399,42.498,16123856
2017-08-14,42.547,43.232,42.547,43.182,11989052
2017-08-15,43.232,43.476,43.182,43.281,5726677
2017-08-16,43.182,43.33,43.036,43.281,5189323
2017-08-17,43.476,43.673,43.379,43.623,8854078
2017-08-18,43.575,43.771,43.379,43.673,5084184
2017-08-21,43.673,44.064,43.673,44.014,11039774
2017-08-22,44.064,44.259,44.014,44.064,9930977
2017-08-24,44.113,44.309,43.917,44.014,7351699
2017-08-25,44.014,44.847,44.014,44.847,20197115
2017-08-28,45.043,45.827,44.847,45.483,29078212
2017-08-29,45.533,45.631,45.337,45.386,11753643
2017-08-30,45.582,45.875,45.483,45.533,7846381
2017-08-31,45.728,45.728,45.19,45.337,13229149
2017-09-01,45.288,45.875,45.288,45.68,8061507
2017-09-04,45.68,46.121,45.631,46.121,9226832
2017-09-05,46.023,46.365,45.924,46.316,10319726
2017-09-06,46.267,46.267,45.974,46.219,10543475
2017-09-07,46.316,46.365,45.924,46.023,10582589
2017-09-08,46.121,46.561,46.072,46.414,10459808
2017-09-11,46.219,46.414,45.974,46.169,11259195
2017-09-12,46.169,46.219,45.875,46.169,10904578
2017-09-13,46.072,46.267,45.974,46.169,7681515
2017-09-14,46.023,46.121,45.728,45.728,10372110
2017-09-15,45.778,45.974,45.631,45.778,13789076
2017-09-18,45.875,46.219,45.875,46.072,6853330
2017-09-19,45.974,46.023,45.533,45.631,9941352
2017-09-20,45.827,45.974,45.582,45.924,6568200
2017-09-21,45.728,45.875,45.582,45.728,7761540
2017-09-22,45.631,45.875,45.337,45.582,12287342
2017-09-25,45.436,45.436,45.043,45.092,5164915
2017-09-26,45.043,45.19,45.043,45.092,4314529
2017-09-27,44.995,45.24,44.995,45.043,6162054
2017-09-28,44.995,45.043,44.75,44.798,7146700
2017-09-29,44.995,45.141,44.945,45.092,6603739
2017-10-03,45.19,46.072,45.19,46.072,8247092
2017-10-04,46.169,46.561,46.169,46.464,8557806
2017-10-06,46.512,46.61,46.316,46.365,8064528
2017-10-09,46.561,46.561,45.924,46.121,10061756
2017-10-10,46.219,46.464,45.974,46.267,5839620
